STRUCTURE_NUMBER_008,COUNTY_CODE_003,FACILITY_CARRIED_007,FEATURES_DESC_006A,LOCATION_009,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,YEAR_BUILT_027,ADT_029,MODEL_DETERIORATION_RISK_SCORE,RISK_RANK,RISK_PERCENTILE,RISK_GROUP
000000000030400,105,ON AVENUE A,ALLEGHENY RIVER,COUDERSPORT BORO,5.0,4.0,6.0,1959.0,717.0,0.372941,13583,35.3,Low
000000000041339,71,US 30 WB; SR 0030,PA 283,.5 MI. W. OF FRUITVL PIKE,7.0,7.0,7.0,2000.0,31206.0,0.372867,13585,35.3,Low
000000000041354,71,US 30 EB; SR 0030,PA 283 EB,.5 MI. W. OF FRUTVL PIKE,7.0,7.0,7.0,2000.0,25197.0,0.372867,13584,35.3,Low
000000000031817,111,PA TPK (I-76),SR 2033(LR 55046),WEST OF ALLEGHENY TUNNEL,7.0,7.0,6.0,2004.0,29452.0,0.372867,13586,35.3,Low
000000000022322,73,US 0422 WB,SR 0018 NB SB CEDAR ST,@ INT W/ SR 0018,7.0,6.0,6.0,1972.0,6190.0,0.372856,13587,35.2,Low
000000000008228,19,T-360 NEEDLE POINT,CONNOQUENESSING CR,0.1M N. Community Park Rd,6.0,4.0,6.0,1990.0,100.0,0.372816,13588,35.2,Low
000000000026710,89,I-80EB (LR1002),TWP RD 481*(STADDEN RD.),2.6 MI. W. OF PA33,6.0,6.0,6.0,1963.0,24471.0,0.372811,13589,35.2,Low
000000000022383,73,BRENT NORTH LIB RD,I-79,PLAIN GROVE TWP O/I79,6.0,6.0,6.0,1963.0,361.0,0.372786,13590,35.2,Low
000000000015385,45,STATION ROAD,CHESTER CREEK,.8MI.SOUTH PA-926 17-D4,5.0,2.0,4.0,1914.0,188.0,0.372781,13591,35.2,Low
000000000024794,81,SR 973,LYCOMING CREEK,0.25 MI W OF COGAN STA.,8.0,6.0,7.0,1941.0,1265.0,0.372755,13592,35.2,Low
000000000038734,101,ERIE AVENUE,CONRAIL(TRACKS REMOVED),BETWEEN 3RD & 5TH 3480J09,3.0,3.0,3.0,1896.0,19804.0,0.372745,13593,35.2,Low
000000000015408,45,CLYDE ROAD,ITHAN CREEK,RADNOR TWP    9-D8,6.0,6.0,6.0,1932.0,1996.0,0.372688,13594,35.2,Low
000000000018327,59,SR 3001,PENNA. FORK FISH CREEK,SPRINGHILL TOWNSHIP,6.0,6.0,6.0,1941.0,113.0,0.372686,13595,35.2,Low
000000000006819,17,WOODHAVEN ROAD,INTERSTATE 95;RAMP(NB)ON,1MI.N.PHILA LINE   45F04,6.0,5.0,5.0,1964.0,59331.0,0.372662,13596,35.2,Low
000000000011660,33,SR 1009,SR 80-I 80,3 MI W EXIT 133,6.0,6.0,5.0,1967.0,1241.0,0.372659,13597,35.2,Low
000000000028101,91,KRAUSSDALE ROAD,MACOBY CREEK,T207/MACOBY CREEK 2804-K3,6.0,6.0,5.0,1928.0,600.0,0.372638,13598,35.2,Low
000000000028758,95,SR 3007 (LR 48129),LEHIGH RIV-NORFOLK/SOUT,MINSI TRAIL BRIDGE,6.0,7.0,6.0,1984.0,34912.0,0.372625,13599,35.2,Low
000000000007863,19,SR0079 SB,"T302, TOLLGATE SCHOOL RD",SOUTH OF ZELIENOPLE,7.0,7.0,5.0,1962.0,19128.0,0.372595,13600,35.2,Low
000000000006890,17,STREET ROAD,INTERSTATE 95,3MI.N.PHILA.LINE   45K01,5.0,5.0,6.0,1964.0,28110.0,0.37258,13601,35.2,Low
000000000012193,35,SR 220-US 220,PRIVATE DRIVE,MILL HALL,6.0,7.0,5.0,1975.0,6659.0,0.372579,13602,35.2,Low
000000000034981,125,SR 2036,PIKE RUN,WEST PIKE RUN TOWNSHIP,5.0,5.0,5.0,1984.0,187.0,0.372571,13603,35.2,Low
000000000042023,125,MCCONNELLS MILLS,CHARTIERS CREEK TRIB.,50' WEST OF SR 519,7.0,8.0,7.0,2002.0,232.0,0.372502,13604,35.2,Low
000000000021749,71,SR 4033,BACK RUN,2 MI NE OF MT. JOY,5.0,4.0,5.0,1934.0,2390.0,0.3725,13605,35.2,Low
000000000002775,3,RAMP A,ARDMORE BLVD SR 0008,RP.A O/ARDMORE @ CHANNEL4,6.0,6.0,6.0,1952.0,9949.0,0.372471,13606,35.2,Low
000000000015362,45,CHEYNEY ROAD,BR.CHESTER CK.(FLD.PLN.),1MI.S.CHEYNEY COL. 32C03,6.0,6.0,6.0,1991.0,3741.0,0.372388,13607,35.2,Low
000000000015361,45,CHEYNEY ROAD,CHESTER CREEK,1MI.S.CHEYNEY COL. 32C03,6.0,6.0,6.0,1991.0,3741.0,0.372388,13608,35.2,Low
000000000023487,77,FURNACE RD,TROUT CREEK,N.OF SR 4024 WASH.TWP.,5.0,5.0,5.0,1921.0,50.0,0.372382,13609,35.1,Low
000000000008996,25,US 209 (LR 163),"NO/SOUT,RRS.,STS.,CANAL",THOMAS J.MCCALL MEM.BRIDG,7.0,5.0,6.0,1938.0,28803.0,0.372306,13610,35.1,Low
000000000016339,49,"SR 3020,WEST ROAD",OVER ELK CREEK,MCKEAN TOWNSHIP,5.0,5.0,5.0,1970.0,3852.0,0.372271,13611,35.1,Low
000000000011912,33,T-697,MORAVIAN RUN,2.1 MI W OF SR 1009 INTER,5.0,5.0,4.0,1915.0,10.0,0.372265,13612,35.1,Low
000000000038570,101,INTERSTATE 95 N.B.,CALLOWHILL STREET,NEAR RACE STREET 3590H07,6.0,6.0,5.0,1973.0,80788.0,0.372265,13613,35.1,Low
000000000023458,77,WINCHESTER ROAD,MILL CREEK,@ SR 4009 (MILL CREEK RD),4.0,4.0,5.0,1941.0,151.0,0.372251,13614,35.1,Low
000000000003716,7,PARK RD,BR.LITTLE TRAVERSE CREEK,50' WEST OF TWP. RD. 480,7.0,5.0,5.0,1934.0,474.0,0.372207,13615,35.1,Low
000000000040566,89,PA 402 (LR 220),BIG BUSHKILL CREEK,RESICA FALLS,7.0,8.0,6.0,1999.0,1630.0,0.372172,13616,35.1,Low
000000000010724,29,SPRING CITY ROAD,STONY RUN,EAST PIKELAND TWP.3252-E7,4.0,4.0,4.0,1958.0,3554.0,0.372163,13617,35.1,Low
000000000011185,31,SR8006,SR0080 EB&WB,PAINT BOULEVARD,7.0,5.0,6.0,1965.0,2197.0,0.372162,13618,35.1,Low
000000000031798,111,PA TPK RAMPS,PA TPK (I-76),SOMERSET INTERCHANGE,6.0,6.0,7.0,2004.0,5292.0,0.372141,13619,35.1,Low
000000000036203,129,SR 0366,"SR 0400, TRAF. ROUTE 380",MUNICIPAL. OF MURRYSVILLE,5.0,5.0,6.0,1972.0,5888.0,0.372129,13620,35.1,Low
000000000022887,75,OLD JONESTOWN RD,TRIB SWATARA CREEK,.8S JONESTOWN/TR SWATARA,6.0,5.0,5.0,1920.0,300.0,0.37211,13621,35.1,Low
000000000057587,71,SHUMAKER RD,TRIB RIFE RUN,250 FT SOUTH OF MOYER RID,7.0,7.0,7.0,2005.0,400.0,0.37206,13622,35.1,Low
000000000017665,55,GARMAN DR,FALLING SPRING CREEK,500 FT NE OF SR 2029,6.0,6.0,6.0,1974.0,600.0,0.372042,13623,35.1,Low
000000000053832,59,HERO RD (SR 3006),PA. FORK DUNKARD CREEK,GILMORE TOWNSHIP,8.0,8.0,8.0,2017.0,73.0,0.372039,13624,35.1,Low
000000000003778,7,PINE GROVE RD,6 MILE RUN,5430'N.OF TR68,7.0,7.0,7.0,1961.0,205.0,0.371991,13625,35.1,Low
000000000029797,103,SR 0006 TR 6,BLOOMING GROVE CREEK,LACKAWAXEN TP 2 M W TR739,5.0,5.0,5.0,1926.0,3201.0,0.371986,13626,35.1,Low
000000000015647,47,SR 1001,EAST BR CLARION RIVER,GLEN HAZEL,6.0,7.0,7.0,1977.0,513.0,0.371971,13627,35.1,Low
000000000028020,91,LINE LEXINGTON RD.,WEST BR. NESHAMINY CR.,.3 Mi NE PA-463   3032-G7,7.0,7.0,7.0,1998.0,3932.0,0.371947,13628,35.1,Low
000000000015448,45,CHESTNUT STREET,INTERSTATE 95; CSX R.R.,.3 Mi N of PA-320 3807-D3,6.0,6.0,5.0,1966.0,4800.0,0.371904,13629,35.0,Low
000000000018218,59,SR 1014,BRANCH OF CASTILE RUN,MORGAN TOWNSHIP,7.0,5.0,6.0,1930.0,65.0,0.371902,13630,35.0,Low
000000000037776,133,SR 2067,BRANCH OF RAMBO RUN,2 MILE S OF CROSS ROADS,6.0,6.0,6.0,1949.0,242.0,0.371902,13631,35.0,Low
000000000009010,25,PA 248 (LR 163),NORFOLK SOUTHERN,0.5 MI.S.OF PALMERTON,6.0,7.0,6.0,1962.0,25764.0,0.371883,13632,35.0,Low
000000000022946,77,US 22(LR 771),PA 309(LR 39043)*,CRACKERSPORT INTERCHANGE,7.0,6.0,6.0,1973.0,76351.0,0.371883,13633,35.0,Low
000000000034440,125,SR 0070,SR 3024,DONEGAL TOWNSHIP,7.0,5.0,6.0,1960.0,15971.0,0.371881,13634,35.0,Low
000000000001090,3,I 279 SB,CAMP HORNE RD,I-279 S.B. OVER SR 4021,6.0,6.0,6.0,1988.0,24848.0,0.371816,13635,35.0,Low
000000000003517,7,BEAVER VALLEY EXPY,BUNKER HILL ROAD,1.5 MI N OF SR 3016,6.0,6.0,4.0,1969.0,15435.0,0.371813,13636,35.0,Low
000000000053863,71,Marietta Ave,CHIQUES CREEK,2 MI EAST OF MARIETTA,8.0,8.0,8.0,2018.0,3423.0,0.371785,13637,35.0,Low
000000000011727,33,SR 2024,W BR SUSQUEHANNA RIVER,2 MI E CURWENSVILLE,7.0,6.0,7.0,1989.0,742.0,0.371777,13638,35.0,Low
CEPNABPA-000003,117,MAIN ACCESS ROAD,CROOKED CREEK,TIOGA-HAMMOND LAKES,7.0,7.0,7.0,1975.0,850.0,0.371762,13639,35.0,Low
000000000006699,15,EUREKA DRIVE-TROY,SOUTH FORK SUGAR CREEK,"EUREKA DR.,TROY BORO.",4.0,5.0,6.0,1963.0,499.0,0.371712,13640,35.0,Low
000000000032646,115,SR 4002,TRIB TO CHOCONUT CREEK,CHOCONUT TWP 787'E TR 267,5.0,5.0,4.0,1942.0,1260.0,0.37169,13641,35.0,Low
000000000030408,105,ON TSR 530,BRADLEY RUN,1 MI S CLARA,6.0,6.0,7.0,1967.0,120.0,0.371683,13642,35.0,Low
000000000008998,25,US 209(LR 164),POHOPOCO CREEK,HARRITY,6.0,7.0,6.0,1968.0,13004.0,0.37167,13643,35.0,Low
000000000033305,117,T-496,HARRISON RUN,VILLAGE OF HOYTVILLE,7.0,5.0,5.0,1930.0,100.0,0.371662,13644,35.0,Low
000000000003806,73,PA TPK (I-376),T-303 (Edwards Rd),NEW BEAVER BOROUGH,7.0,7.0,7.0,1992.0,183.0,0.371639,13645,35.0,Low
000000000036161,129,SR 0217,MCGEE RUN,DERRY BOROUGH,4.0,7.0,6.0,1964.0,4851.0,0.371599,13646,35.0,Low
000000000022845,75,T-536 (OBIE ROAD),HAMMER CREEK,1.5M KELLER AIR/HAMMER CR,7.0,7.0,7.0,1973.0,100.0,0.371553,13647,35.0,Low
000000000001338,3,GIBSONIA RD,BRANCH OF DEER CREEK,200' SOUTH OF SR 1024,7.0,7.0,6.0,1960.0,4325.0,0.37154,13648,35.0,Low
000000000029402,97,SPURZHEIM ST,SHAMOKIN CREEK,CITY OF SHAMOKIN,6.0,7.0,7.0,1989.0,2000.0,0.371505,13649,35.0,Low
000000000014800,45,MEDIA BY-PASS,STATE ROAD,1MI.NORTH PA 252   34E02,6.0,6.0,6.0,1959.0,80558.0,0.371467,13650,34.9,Low
000000000004066,9,I-99 / US 220 NBL,PA 56,OVER PA 56 @ CESSNA,6.0,5.0,5.0,1971.0,6711.0,0.371457,13651,34.9,Low
000000000005164,11,SR 3022--CHURCH ST,WYOMISSING CREEK,MOHNTON BORO(CHURCH ST),5.0,5.0,5.0,1949.0,1556.0,0.37144,13652,34.9,Low
000000000030291,105,SR 1003,GENESEE FORK,2 MI S LOUCKS MILLS,5.0,6.0,6.0,1966.0,191.0,0.371438,13653,34.9,Low
000000000039323,101,RAMP A TO I-76,SCHUYLKILL EXPWAY-WB,SCHKILL.EXWY.INTCH3479G09,6.0,5.0,6.0,1968.0,30560.0,0.371422,13654,34.9,Low
000000000041000,7,COONEY HOLLOW ROAD,TRIB BIG SEWICKLEY CREEK,400' EAST OF HOENIG RD,5.0,5.0,5.0,1950.0,10.0,0.371352,13655,34.9,Low
000000000030420,105,SR 4014,HONEOYE CREEK,EAST SHARON,7.0,8.0,6.0,1996.0,71.0,0.371333,13656,34.9,Low
000000000008116,19,SR4004,WOLF CREEK,CHRISTLEYS MILLS,5.0,5.0,4.0,1944.0,438.0,0.371238,13657,34.9,Low
000000000045774,91,Allendale Road,PA Turnpike,28D13 / 3366J6,7.0,7.0,7.0,1998.0,13198.0,0.371209,13658,34.9,Low
000000000018356,59,SR 3006,TOMS RUN,WAYNE TOWNSHIP,7.0,6.0,6.0,1964.0,180.0,0.371173,13659,34.9,Low
000000000039233,101,Greenland Drive,Abandoned Park Trolley,W.WEST RIVER DRIVE 28A04,,6.0,7.0,1876.0,12500.0,0.371168,13660,34.9,Low
000000000041394,7,CEMETERY ROAD,BLOCK HOUSE RUN,.3 MI NO OF NEW BRIGHTON,4.0,4.0,4.0,1940.0,400.0,0.371167,13661,34.9,Low
000000000045732,59,SR 1021,Muddy Creek,N of Carmichaels,7.0,8.0,8.0,2009.0,1935.0,0.371164,13662,34.9,Low
000000000011729,33,SR 2024,CLEARFIELD CREEK,DIMELING,6.0,5.0,6.0,1966.0,735.0,0.371155,13663,34.9,Low
000000000010258,29,CHATHAM ROAD,US 1 BYPASS,US-1;PA 841 INTER.   45J7,5.0,6.0,5.0,1967.0,1194.0,0.37115,13664,34.9,Low
000000000008158,19,T-396 CLAY AVE EXT,BREAKNECK CREEK,0.05 MI S OF HUTCHMAN RD,6.0,5.0,5.0,1955.0,600.0,0.371109,13665,34.9,Low
000000000042964,73,Plain Grove North,TAYLOR RUN,2.0 MI E OF SR19,7.0,8.0,8.0,2005.0,475.0,0.371095,13666,34.9,Low
000000000016463,49,T-928 CIDER MILL,MILL CREEK,200 FT S OF E. GORE RD,5.0,5.0,5.0,1973.0,1819.0,0.371094,13667,34.9,Low
000000000034834,125,SR 1039,SR 0079,NORTH STRABANE TOWNSHIP,6.0,5.0,6.0,1965.0,1931.0,0.371071,13668,34.9,Low
000000000017048,51,SR 4040,LAMB LICK RUN,WASHINGTON TOWNSHIP,6.0,4.0,5.0,1941.0,155.0,0.371059,13669,34.9,Low
000000000046360,129,SR 4004,Brush Creek,0.1 mi E of SR 0130,7.0,8.0,7.0,2010.0,3272.0,0.37102,13670,34.9,Low
000000000038838,101,FRANKFORD AVENUE,FRANKFORD CREEK,NR.HUNTING PARK AV3481F10,4.0,3.0,4.0,1903.0,12916.0,0.371017,13671,34.8,Low
000000000027998,91,DAVIS GROVE ROAD,PARK CREEK,2000 FT NE SR463 3146-C7,,4.0,5.0,1911.0,937.0,0.371003,13672,34.8,Low
000000000017723,55,CAMPBELLS RUN ROAD,CAMPBELL RUN,0.3 MI NW OF SR 30,6.0,6.0,6.0,1977.0,140.0,0.370987,13673,34.8,Low
000000000035014,125,SR 2053,BRANCH OF DANIEL RUN,WEST BETHLEHEM TOWNSHIP,5.0,4.0,5.0,1939.0,63.0,0.370985,13674,34.8,Low
000000000011102,31,T-327 SHETTLER RD,CANOE CREEK,"0.5 mi SW, int w/ SR 208",7.0,4.0,5.0,1902.0,50.0,0.370983,13675,34.8,Low
000000000004949,11,SR 1004 (LR 06116),LAUREL CREEK,MT. LAUREL ROAD,6.0,5.0,6.0,1974.0,3960.0,0.370971,13676,34.8,Low
000000000015843,49,"SR 6, COLUMBUS AVE",OVER HARE CREEK,CITY OF CORRY,6.0,5.0,5.0,1930.0,8097.0,0.37096,13677,34.8,Low
000000000002030,3,HOV,FOUR CITY STREETS,HOV LANE NEAR PNC PARK,6.0,7.0,6.0,1986.0,449.0,0.370954,13678,34.8,Low
000000000030754,107,SR 1012 (LR 53041),I-81 (LR1005),1 MI.NORTH OF DELANO,6.0,6.0,6.0,1966.0,453.0,0.370901,13679,34.8,Low
000000000048482,51,Park Road,Mounts Creek,East of Wooddale,6.0,6.0,6.0,1980.0,190.0,0.370892,13680,34.8,Low
000000000003537,7,SR 0376 EB WB,SR 4008,1/4 MI. SOUTH OF SR 0051,6.0,6.0,5.0,1971.0,11363.0,0.370887,13682,34.8,Low
000000000003536,7,SR 0376 EB WB,SR 4008,1/4 MI. SOUTH OF SR 0051,6.0,6.0,5.0,1971.0,11581.0,0.370887,13681,34.8,Low
000000000028708,95,SR 2004(LR 48094),SILVER CREEK,RESERVOIR RD.-HELLERTOWN,7.0,7.0,6.0,1964.0,1342.0,0.370879,13683,34.8,Low
000000000004429,9,PA TPK (I-76),"T-446, BR.JUNIATA",NEAR HARTLEY,6.0,5.0,6.0,1940.0,36252.0,0.370873,13684,34.8,Low
000000000015966,49,"SR 79, NB","SR 90, EB/WB",MCKEAN TOWNSHIP,7.0,7.0,7.0,1994.0,11264.0,0.370858,13685,34.8,Low
000000000046789,55,Jack Road,Back Creek,Hamilton Township,7.0,7.0,7.0,2011.0,1652.0,0.370858,13686,34.8,Low
000000000023658,79,SR 0080 I-80 EB,SR 0081 I-81 EXIT 151A,BUTLER TWP OVER I-81,4.0,5.0,5.0,1965.0,10082.0,0.370858,13687,34.8,Low
000000000028480,95,SR2031COUNTRY CLUB,US 22 (LR 772),T-454 OVER U.S. 22,6.0,4.0,6.0,1954.0,5367.0,0.370801,13688,34.8,Low
000000000026698,89,I-80 EB (LR 1002),SR 4004 (LR 45024),2.3 MI. W. OF PA 715,6.0,6.0,6.0,1962.0,19239.0,0.370775,13689,34.8,Low
000000000022808,75,SR 4017 HAR SCH RD,I-81; SR 0081,1.25 MI.W. OF EXIT 85,6.0,5.0,5.0,1967.0,1169.0,0.370761,13690,34.8,Low
000000000021701,71,Dillerville Rd,NS RR,Dillerville,6.0,4.0,4.0,1946.0,16883.0,0.370748,13691,34.8,Low
000000000046777,129,SR 4009,Brush Creek,0.7 mi N from SR 4008,7.0,8.0,7.0,2011.0,2907.0,0.370736,13692,34.7,Low
000000000015206,45,EAGLE ROAD,AMTRAK,NORTHEAST OF US-30 14B08,7.0,7.0,7.0,1995.0,5387.0,0.370727,13693,34.7,Low
000000000042585,89,SR 4007 (LR 45035),DELAWARE-LACKAWANNA RR,FAIRVIEW AVENUE,7.0,8.0,6.0,2004.0,1045.0,0.370694,13694,34.7,Low
000000000028506,95,PA 33 SB(LR 1098),NORFOLK SOUTHERN RR,HERCULES CEMENT CO.,6.0,6.0,6.0,1970.0,27991.0,0.370691,13695,34.7,Low
000000000016747,51,SR 1027,BRANCH OF JACOBS CREEK,UPPER TYRONE TOWNSHIP,7.0,7.0,7.0,1922.0,6280.0,0.370671,13696,34.7,Low
000000000047623,27,SR 3011,SLAB CABIN RUN,1.5 MI. S. LEMONT,7.0,8.0,7.0,2012.0,9623.0,0.370669,13697,34.7,Low
000000000040240,121,"SR 8,RYND FARM",OVER OIL CREEK,CORNPLANTER TOWNSHIP,7.0,7.0,7.0,1998.0,2527.0,0.370663,13698,34.7,Low
000000000034748,125,SR 0917,NORTH BRANCH PIGEON CK.,BENTLEYVILLE BOROUGH,6.0,6.0,7.0,1986.0,4103.0,0.370659,13699,34.7,Low
000000000023468,77,QUARRY STREET,COPLAY CREEK,SOUTH OF PA 329,5.0,5.0,4.0,1920.0,300.0,0.370659,13700,34.7,Low
000000000001137,3,PARKWAY EAST,SECOND AVE,EB OVER SECOND AVENUE,6.0,5.0,5.0,1953.0,41597.0,0.370647,13701,34.7,Low
000000000030491,105,NELSON RUN RD,BIG NELSON RUN,1 MI NE OF SR 872,7.0,7.0,5.0,1935.0,20.0,0.370643,13702,34.7,Low
000000000037604,133,PA 616; SR 0616,TRIB S BR CODORUS CREEK,.5 MI.N.W. OF RAILROAD,5.0,5.0,5.0,1984.0,1760.0,0.370639,13703,34.7,Low
000000000036901,129,GIRL SCOUT CAMP RD,HENDRICKS  RUN,BETWEEN SR 1011 & SR 259,5.0,5.0,5.0,1919.0,50.0,0.370637,13704,34.7,Low
000000000010941,31,SR0080 EB,SR0338,MYERS HILL EB,7.0,5.0,6.0,1966.0,11082.0,0.370607,13705,34.7,Low
000000000010111,29,TRAFFIC ROUTE 202,KING ROAD,NEAR WEST CHESTER  22D13,6.0,5.0,6.0,1968.0,24392.0,0.370602,13706,34.7,Low
000000000038547,101,INTERSTATE 95,PATTISON AVENUE,PACKER BAR     3700F06,6.0,6.0,6.0,1974.0,171045.0,0.370591,13707,34.7,Low
000000000004588,11,SR 61(LR 160),LAUREL RUN,2 MI N OF READING,7.0,7.0,6.0,1939.0,18699.0,0.370577,13708,34.7,Low
091902000001008,47,FR 131,MUDDY FORK,4.1 MILE FROM SR 3002,6.0,7.0,7.0,1933.0,10.0,0.370467,13709,34.7,Low
000000000048752,39,T-315 MATTOCKS ROA,UNNAMED TRIB TO SANDY CK,4.5 MI S OF GENEVA,6.0,6.0,7.0,2014.0,100.0,0.370449,13710,34.7,Low
000000000016151,49,"SR 99,EDINBORO RD","OVER SR 90,EB/WB",SUMMIT TOWNSHIP,5.0,4.0,4.0,1959.0,5207.0,0.370442,13711,34.7,Low
000000000022617,75,PA 72; EBENEZER RD,I-78; SR 0078,UNION TOWNSHIP,6.0,5.0,5.0,1969.0,6692.0,0.370428,13712,34.7,Low
000000000039279,101,RAMP ND(NB)OFF,"REED STREET,OPEN GROUND",REED ST.INTERCHG.3700G02,6.0,6.0,7.0,1990.0,8946.0,0.370419,13713,34.6,Low
000000000023342,77,SR 3007(LR.39098),SCHAEFER RUN,BREINIGSVILLE-BUTZ RD.,5.0,5.0,6.0,1961.0,632.0,0.370346,13714,34.6,Low
000000000018417,59,SR 3016,SOUTH FORK WHEELING CK.,RICHHILL TOWNSHIP,6.0,7.0,5.0,1960.0,109.0,0.370332,13715,34.6,Low
000000000003348,5,T-338 PONCIC ROAD,HOLDER RUN,2000 feet s. of SR 0068,7.0,7.0,7.0,1975.0,100.0,0.370304,13716,34.6,Low
000000000009167,25,PA TPK (I-476),FOX TRAIL RD,6 MI S OF POCONO INTERCH.,6.0,7.0,6.0,1956.0,22198.0,0.370301,13717,34.6,Low
000000000046253,35,SR477-PA477,LONG RUN,SALONA,7.0,8.0,8.0,2010.0,2519.0,0.370275,13718,34.6,Low
000000000008195,19,T-691 MCSHANE RD,LITTLE BUFFALO RUN,3/4 MI E INT. SR1015&T570,4.0,4.0,5.0,1907.0,200.0,0.370256,13719,34.6,Low
000000000047308,55,PA 433; Tanyard hl,CONODOGUINET CREEK,.25 MI.N.W. OF ORRSTOWN,7.0,7.0,7.0,2010.0,1122.0,0.370239,13720,34.6,Low
000000000048076,63,SR 3035,TWO LICK CREEK,2 MI S SR 4422 INTER.,7.0,8.0,7.0,2013.0,2314.0,0.370233,13721,34.6,Low
000000000028521,95,PA 33 (LR 796),SR1007 {BROADWAY}(LR165),NEAR MONROE COUNTY LINE,6.0,6.0,5.0,1958.0,39187.0,0.370224,13722,34.6,Low
000000000032819,117,SR 49,COWANESQUE RIVER,BOROUGH OF WESTFIELD,7.0,5.0,6.0,1928.0,4304.0,0.370207,13723,34.6,Low
000000000017157,51,DUNBAR STREET,REDSTONE CREEK,DUNBAR STREET,7.0,7.0,6.0,1997.0,3500.0,0.370204,13724,34.6,Low
000000000023400,77,SR 4025 (LR 39064),LYON CREEK,LYON VALLEY ROAD,6.0,7.0,6.0,1964.0,677.0,0.370204,13725,34.6,Low
000000000069557,17,Keller Road,Stream,New Britain 2921-K5,4.0,4.0,6.0,1996.0,400.0,0.370197,13726,34.6,Low
000000000028211,91,NARBERTH AVENUE,AMTRAK PHIL-HBG.,1 Mi E. US-30    3478-J10,3.0,4.0,4.0,1902.0,500.0,0.370185,13727,34.6,Low
000000000002785,3,RAMP B,RAMP A,I79 NB RAMP B TO SR 65,6.0,6.0,6.0,1977.0,2358.0,0.370176,13728,34.6,Low
000000000006424,15,SR 3017,NORTH BRANCH TOWANDA CRK,2 MI.N.OF W.FRANKLIN,8.0,4.0,5.0,1967.0,108.0,0.370164,13729,34.6,Low
000000000009363,27,SR 144-PA 144,SR 144 & SR 150-ALT 220,MILESBURG,6.0,7.0,6.0,1968.0,8646.0,0.370161,13730,34.6,Low
000000000005299,11,Ironstone Drive,IRONSTONE CREEK,IRONSTONE DRIVE,6.0,6.0,4.0,1934.0,100.0,0.370134,13731,34.6,Low
000000000013350,39,"SR 4007,WATSON RUN",OVER WATSON RUN,VERNON TOWNSHIP,6.0,6.0,5.0,1963.0,448.0,0.370053,13732,34.6,Low
000000000004804,11,SR 222 SB(LR 157),T-798(COLLEGE BLVD.),KUTZTOWN BOROUGH LINE,7.0,6.0,6.0,1972.0,11598.0,0.370048,13734,34.6,Low
000000000004803,11,SR 222 NB(LR 157),T-798(COLLEGE BLVD.),KUTZTOWN BOROUGH LINE,7.0,6.0,6.0,1972.0,11547.0,0.370048,13733,34.6,Low
000000000028665,95,SR 1010 (LR 48087),SOBERS RUN,BELFAST RD. & KELLER RD.,6.0,6.0,7.0,1977.0,1242.0,0.37003,13735,34.5,Low
000000000014142,43,U.S.11&15; SR 0011,Juniata River;Norfolk So,NEAR AMITY HALL,5.0,6.0,6.0,1959.0,7193.0,0.370007,13736,34.5,Low
000000000038793,101,HOLME AVENUE,WOODEN BRIDGE RUN,NEAR LONGFORD RD  3482G01,,7.0,7.0,1921.0,17735.0,0.369916,13737,34.5,Low
000000000019596,65,SR 0080 WB,SR1004,SMITHTOWN NO.2,6.0,6.0,6.0,1964.0,7230.0,0.369894,13738,34.5,Low
000000000035195,125,SR 4035,SOUTH FORK OF CROSS CK.,CROSS CREEK TOWNSHIP,5.0,5.0,5.0,1939.0,229.0,0.369894,13739,34.5,Low
000000000038228,133,T-502;CLUB FARM RD,TRIBUTARY CODORUS CREEK,0.8 MI W OF SR214,4.0,4.0,4.0,1940.0,15.0,0.36989,13740,34.5,Low
000000000001828,3,MCCLAREN RD,SR 0376 EB WB,MCCLAREN RD EXIT,7.0,7.0,7.0,1991.0,1050.0,0.369856,13741,34.5,Low
000000000017545,55,SR 3007 LEMAR RD.,W BR CONOCOCHEAGUE CREEK,VILLAGE OF MARKES,4.0,4.0,5.0,1960.0,1418.0,0.369855,13742,34.5,Low
000000000002382,3,SEVENTH STREET BR,"ALLEGH RIV,10 ST BY-PASS",AL03   7TH ST BRIDGE,7.0,6.0,5.0,1926.0,9900.0,0.369855,13743,34.5,Low
000000000016814,51,SR 1053,GIST RUN,DUNBAR TOWNSHIP,5.0,5.0,6.0,1940.0,1970.0,0.369851,13744,34.5,Low
000000000026986,89,SR 2024,DELAWARE-LACKAWANNA RR,Adjoins Ridgeway Street,5.0,4.0,5.0,1932.0,8779.0,0.369789,13745,34.5,Low
000000000041570,71,U.S.30; SR 0030,LITTLE CONESTOGA CREEK,E.HEMP./MANHEIM TWP.LINE,6.0,6.0,6.0,1963.0,60114.0,0.369782,13746,34.5,Low
000000000010543,29,STRASBURG ROAD,OFFICERS RUN,NEAR BOYDS CORNER    26J7,6.0,5.0,6.0,1938.0,1068.0,0.369774,13747,34.5,Low
000000000041975,125,"PA TPK TOLL 43, NB",SR1008,0.5MI.N OF FINELYVILLE RD,7.0,6.0,7.0,2000.0,5633.0,0.36974,13748,34.5,Low
000000000019594,65,SR0080 EB,SR1004,SMITHTOWN NO.1,6.0,6.0,6.0,1964.0,11406.0,0.369721,13749,34.5,Low
